total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
1347,1142.66,15.1334,0.288856,441.564,6.78426
1348,1143.32,15.1585,0.294023,442.039,6.90651
1349,1143.99,15.1828,0.299066,442.53,7.02434
1350,1144.67,15.2065,0.303871,443.036,7.13518
1351,1145.36,15.2295,0.308336,443.556,7.23667
1352,1146.06,15.2519,0.312367,444.088,7.32673
1353,1146.77,15.2737,0.315885,444.632,7.4036
1354,1147.48,15.295,0.318825,445.185,7.46586
1355,1148.19,15.316,0.321138,445.745,7.51251
1356,1148.92,15.3367,0.322795,446.31,7.54294
1357,1149.64,15.3571,0.323782,446.878,7.55697
1358,1150.36,15.3775,0.324104,447.446,7.55482
1359,1151.09,15.3979,0.323779,448.011,7.53705
1360,1151.81,15.4183,0.322844,448.572,7.50457
1361,1152.53,15.4397,0.321023,449.185,7.45359
1362,1153.23,15.4613,0.318582,449.788,7.38774
1363,1153.93,15.4834,0.315603,450.378,7.30905
1364,1154.63,15.506,0.312175,450.955,7.21963
1365,1155.32,15.5292,0.308384,451.516,7.12156
1366,1155.99,15.553,0.304314,452.061,7.01683
1367,1156.66,15.5774,0.300039,452.589,6.90723
1368,1157.33,15.6025,0.295627,453.1,6.79434
1369,1157.98,15.6282,0.291133,453.594,6.6795
1370,1158.62,15.6546,0.286603,454.071,6.5638
1371,1159.26,15.6817,0.282072,454.531,6.44809
1372,1159.88,15.7094,0.277566,454.974,6.333
1373,1160.5,15.7377,0.273104,455.402,6.21901
1374,1161.11,15.7665,0.268699,455.814,6.10643
1375,1161.71,15.796,0.264359,456.211,5.99549
1376,1162.31,15.826,0.260089,456.594,5.88635
1377,1162.9,15.8566,0.255894,456.963,5.77915
1378,1163.48,15.8877,0.25178,457.318,5.67402
1379,1164.05,15.9193,0.247753,457.661,5.5712
1380,1164.62,15.9514,0.243825,457.991,5.47097
1381,1165.18,15.9839,0.240015,458.31,5.3738
1382,1165.73,16.0169,0.236353,458.617,5.28042
1383,1166.28,16.0502,0.232882,458.914,5.19195
1384,1166.82,16.084,0.229673,459.201,5.11014
1385,1167.36,16.1181,0.226837,459.48,5.03775
1386,1167.9,16.1524,0.224549,459.751,4.97916
1387,1168.43,16.187,0.223088,460.017,4.9413
1388,1168.97,16.2217,0.222892,460.279,4.9351
1389,1169.5,16.2563,0.224646,460.543,4.97743
1390,1170.04,16.2905,0.229386,460.814,5.09359
1391,1170.58,16.324,0.238613,461.101,5.31965
1392,1171.15,16.3562,0.254376,461.421,5.70376
1393,1171.75,16.3858,0.279244,461.796,6.30479
1394,1172.4,16.4115,0.316142,462.265,7.18813
1395,1173.15,16.4305,0.368056,462.887,8.41929
1396,1174.03,16.4389,0.437631,463.752,10.0554
1397,1175.14,16.4311,0.526534,464.993,12.1316
1398,1176.57,16.3988,0.634322,466.795,14.6347
1399,1178.47,16.3324,0.75657,469.382,17.4606
1400,1180.96,16.222,0.882589,472.975,20.3616
1401,1184.39,16.0424,1.00363,478.222,23.1458
1402,1188.49,15.8125,1.07732,484.613,24.833
1403,1192.89,15.561,1.08144,491.481,24.9196
1404,1197.05,15.3267,1.01588,497.94,23.4134
1405,1200.59,15.1387,0.902933,503.32,20.836
1406,1203.37,15.0066,0.773124,507.407,17.8944
1407,1205.49,14.9242,0.65117,510.352,15.158
1408,1207.1,14.8784,0.551064,512.454,12.9451
1409,1208.39,14.8569,0.477626,514.003,11.3573
1410,1209.49,14.85,0.429597,515.22,10.3522
1411,1210.47,14.851,0.402299,516.256,9.8103
1412,1211.41,14.856,0.389844,517.205,9.59043
1413,1212.32,14.8624,0.386807,518.123,9.5689
1414,1213.23,14.8688,0.389066,519.043,9.65513
1415,1214.16,14.8745,0.393882,519.981,9.7908
1416,1215.09,14.8792,0.399636,520.943,9.94261
1417,1216.05,14.8827,0.405522,521.932,10.0952
1418,1217.01,14.885,0.411299,522.948,10.2457
1419,1218,14.8862,0.41713,523.991,10.4002
1420,1219,14.8861,0.423454,525.063,10.5709
1421,1220.02,14.8847,0.430879,526.169,10.7736
1422,1221.06,14.8815,0.44007,527.316,11.0247
1423,1222.13,14.8761,0.451615,528.518,11.3379
1424,1223.24,14.8679,0.465896,529.79,11.7214
1425,1224.4,14.8562,0.482953,531.15,12.1741
1426,1225.62,14.8403,0.50239,532.615,12.6842
1427,1226.9,14.8195,0.523327,534.201,13.2277
1428,1228.25,14.7934,0.544433,535.917,13.7699
1429,1229.67,14.762,0.56403,537.763,14.2678
1430,1231.16,14.7258,0.58028,539.726,14.6752
1431,1232.7,14.6858,0.591428,541.778,14.9487
1432,1234.27,14.6436,0.596067,543.879,15.0539
1433,1235.85,14.6012,0.593359,545.98,14.9714
1434,1237.4,14.5605,0.583164,548.028,14.6995
1435,1238.89,14.5236,0.566038,549.973,14.2539
1436,1240.32,14.4919,0.543105,551.779,13.6643
1437,1241.66,14.4667,0.515844,553.418,12.9693
1438,1242.91,14.4483,0.48586,554.879,12.21
1439,1244.07,14.4368,0.454688,556.163,11.4253
1440,1245.13,14.4319,0.423657,557.279,10.6487
1441,1246.13,14.4323,0.390534,558.341,9.82955
1442,1247.04,14.439,0.359936,559.243,9.07796
1443,1247.87,14.4511,0.332505,560.01,8.40937
1444,1248.65,14.4675,0.308562,560.668,7.83094
1445,1249.38,14.4874,0.288178,561.239,7.34351
1446,1250.08,14.51,0.271246,561.742,6.94339
1447,1250.74,14.5347,0.25754,562.192,6.6239
1448,1251.39,14.561,0.246755,562.602,6.37657
1449,1252.02,14.5884,0.238552,562.983,6.19212
1450,1252.64,14.6167,0.232577,563.343,6.06126
1451,1253.25,14.6456,0.228492,563.688,5.97511
1452,1253.85,14.6748,0.225978,564.023,5.92561
1453,1254.45,14.7043,0.22475,564.354,5.9056
1454,1255.06,14.7338,0.224557,564.681,5.90891
1455,1255.66,14.7633,0.225184,565.009,5.93027
1456,1256.26,14.7927,0.226449,565.339,5.96529
1457,1256.87,14.8219,0.228197,565.673,6.01031
1458,1257.48,14.8509,0.230304,566.012,6.06236
1459,1258.09,14.8796,0.232668,566.355,6.11913
1460,1258.7,14.9081,0.235214,566.705,6.17886
1461,1259.32,14.9363,0.237888,567.062,6.24042
1462,1259.95,14.9641,0.240663,567.425,6.30328
1463,1260.57,14.9916,0.243535,567.795,6.36757
1464,1261.21,15.0188,0.246532,568.173,6.43417
1465,1261.85,15.0456,0.249711,568.558,6.50474
1466,1262.49,15.0721,0.253166,568.952,6.58187
1467,1263.14,15.098,0.257032,569.355,6.66917
1468,1263.79,15.1235,0.261486,569.77,6.77129
1469,1264.46,15.1484,0.266748,570.198,6.89401
1470,1265.13,15.1725,0.273081,570.643,7.04413
1471,1265.82,15.1957,0.280786,571.109,7.22931
1472,1266.52,15.2178,0.290183,571.603,7.45772
1473,1267.24,15.2385,0.301598,572.13,7.7375
1474,1267.99,15.2574,0.315328,572.701,8.07595
1475,1268.76,15.2741,0.331604,573.326,8.47865
1476,1269.57,15.2881,0.350551,574.018,8.94834
1477,1270.43,15.2987,0.372142,574.791,9.48383
1478,1271.34,15.3055,0.396147,575.661,10.0788
1479,1272.31,15.3076,0.422099,576.644,10.7209
1480,1273.35,15.3045,0.449256,577.754,11.391
1481,1274.5,15.2932,0.479356,579.147,12.1358
1482,1275.75,15.2747,0.50792,580.716,12.8392
1483,1277.1,15.2492,0.532949,582.454,13.451
1484,1278.52,15.2177,0.552408,584.337,13.9207
1485,1280.01,15.1818,0.56452,586.324,14.2046
1486,1281.52,15.1436,0.56807,588.36,14.2735
1487,1283.03,15.1057,0.562636,590.381,14.1184
1488,1284.51,15.0706,0.548667,592.326,13.7519
1489,1285.92,15.0403,0.52738,594.142,13.206
1490,1287.24,15.0163,0.500525,595.793,12.5256
1491,1288.47,14.9995,0.470088,597.261,11.761
1492,1289.6,14.9901,0.438018,598.541,10.9616
1493,1290.63,14.9876,0.406044,599.645,10.1705
1494,1291.58,14.9914,0.375573,600.59,9.42305
1495,1292.45,15.0007,0.347674,601.398,8.74545
1496,1293.27,15.0144,0.323099,602.093,8.156
1497,1294.03,15.0318,0.302335,602.698,7.666
1498,1294.76,15.052,0.285641,603.234,7.28087
1499,1295.46,15.0742,0.273095,603.719,7.00115
1500,1296.14,15.0978,0.264616,604.169,6.82339
1501,1296.81,15.1222,0.259996,604.6,6.74099
1502,1297.48,15.147,0.25893,605.022,6.7452
1503,1298.14,15.1718,0.261047,605.447,6.82597
1504,1298.81,15.196,0.265946,605.884,6.97285
1505,1299.5,15.2196,0.273219,606.341,7.17549
1506,1300.19,15.242,0.282467,606.826,7.42403
1507,1300.91,15.263,0.293311,607.346,7.70907
1508,1301.65,15.2825,0.305388,607.906,8.02169
1509,1302.41,15.3001,0.318345,608.512,8.35321
1510,1303.2,15.3157,0.331838,609.169,8.6951
1511,1304.02,15.3292,0.345527,609.878,9.03888
1512,1304.86,15.3405,0.359073,610.643,9.37617
1513,1305.74,15.3495,0.372147,611.463,9.69881
1514,1306.65,15.3563,0.384435,612.336,9.99911
1515,1307.59,15.361,0.395656,613.261,10.2703
1516,1308.55,15.3637,0.405575,614.232,10.5067
1517,1309.54,15.3647,0.414021,615.243,10.7047
1518,1310.54,15.3642,0.420904,616.288,10.8626
1519,1311.57,15.3625,0.426226,617.358,10.981
1520,1312.6,15.36,0.430086,618.447,11.0633
1521,1313.67,15.3552,0.432756,619.667,11.1204
1522,1314.74,15.35,0.434283,620.894,11.1517
1523,1315.81,15.3446,0.435157,622.125,11.1708
1524,1316.89,15.3389,0.435928,623.356,11.1924
1525,1317.96,15.3331,0.437145,624.591,11.2309
1526,1319.05,15.3268,0.439305,625.833,11.2995
1527,1320.14,15.32,0.442798,627.089,11.4078
1528,1321.25,15.3122,0.447858,628.37,11.5614
1529,1322.37,15.3031,0.454534,629.684,11.7607
1530,1323.52,15.2922,0.462674,631.042,12.0009
1531,1324.69,15.2794,0.471933,632.452,12.272
1532,1325.89,15.2643,0.481803,633.921,12.5597
1533,1327.13,15.2468,0.491658,635.451,12.8471
1534,1328.4,15.227,0.500812,637.043,13.1154
1535,1329.69,15.2051,0.508587,638.688,13.3465
1536,1331.01,15.1814,0.514383,640.378,13.5242
1537,1332.35,15.1566,0.517736,642.097,13.6362
1538,1333.69,15.1313,0.518367,643.828,13.6748
1539,1335.03,15.1062,0.516199,645.552,13.6379
1540,1336.35,15.082,0.511357,647.251,13.5286
1541,1337.66,15.0593,0.504139,648.908,13.3544
1542,1338.94,15.0385,0.494965,650.51,13.1264
1543,1340.19,15.0202,0.484321,652.046,12.857
1544,1341.4,15.0045,0.472702,653.51,12.5591
1545,1342.58,14.9915,0.460562,654.9,12.2445
1546,1343.72,14.9812,0.448284,656.215,11.9232
1547,1344.82,14.9735,0.436154,657.458,11.6026
1548,1345.89,14.9683,0.424363,658.631,11.2878
1549,1346.93,14.9655,0.413009,659.738,10.9817
1550,1347.94,14.9648,0.40212,660.784,10.6851
1551,1348.92,14.9662,0.391666,661.773,10.3976
1552,1349.87,14.9694,0.381583,662.708,10.1179
1553,1350.81,14.9745,0.371788,663.592,9.84422
1554,1351.71,14.9813,0.362198,664.427,9.57477
1555,1352.6,14.9896,0.352734,665.217,9.30791
1556,1353.47,14.9995,0.343336,665.962,9.04237
1557,1354.31,15.011,0.333958,666.664,8.77731
1558,1355.14,15.0239,0.324573,667.324,8.51233
1559,1355.95,15.0382,0.315172,667.945,8.24741
1560,1356.73,15.0538,0.305761,668.526,7.98291
1561,1357.49,15.0717,0.295255,669.126,7.69174
1562,1358.23,15.0912,0.284799,669.682,7.40286
1563,1358.95,15.1122,0.274439,670.197,7.11753
1564,1359.64,15.1347,0.264222,670.672,6.83706
1565,1360.32,15.1584,0.254196,671.11,6.56275
1566,1360.98,15.1835,0.244408,671.513,6.29578
1567,1361.63,15.2097,0.234898,671.884,6.03723
1568,1362.26,15.2371,0.225704,672.225,5.78799
1569,1362.88,15.2654,0.216855,672.538,5.54883
1570,1363.48,15.2947,0.208378,672.826,5.32035
1571,1364.07,15.3249,0.200293,673.09,5.103
1572,1364.66,15.3558,0.192614,673.334,4.8971
1573,1365.23,15.3875,0.185352,673.558,4.70286
1574,1365.79,15.4198,0.178513,673.765,4.52038
1575,1366.35,15.4526,0.172102,673.957,4.34969
1576,1366.9,15.486,0.16612,674.134,4.19076
1577,1367.44,15.5199,0.160565,674.299,4.0435
1578,1367.98,15.5542,0.155435,674.452,3.9078
1579,1368.51,15.5889,0.150727,674.596,3.78351
1580,1369.04,15.6239,0.146437,674.73,3.67048
1581,1369.56,15.6592,0.142561,674.857,3.56858
1582,1370.08,15.6947,0.139097,674.977,3.47766
1583,1370.6,15.7305,0.13604,675.092,3.39763
1584,1371.11,15.7664,0.133392,675.201,3.32847
1585,1371.62,15.8026,0.131154,675.306,3.27022
1586,1372.14,15.8388,0.129334,675.407,3.22308
1587,1372.65,15.8751,0.127946,675.505,3.18747
1588,1373.15,15.9115,0.127016,675.602,3.16412
1589,1373.66,15.948,0.126585,675.697,3.15423
1590,1374.17,15.9845,0.126719,675.792,3.15976
1591,1374.68,16.0209,0.127523,675.888,3.18368
1592,1375.19,16.0572,0.129152,675.985,3.23052
1593,1375.7,16.0935,0.131841,676.085,3.30699
1594,1376.21,16.1295,0.135931,676.191,3.42277
1595,1376.73,16.1652,0.141911,676.305,3.59148
1596,1377.25,16.2004,0.150454,676.431,3.8316
1597,1377.79,16.2349,0.162454,676.576,4.16724
1598,1378.34,16.2684,0.179049,676.75,4.62851
1599,1378.91,16.3002,0.201624,676.967,5.25147
1600,1379.51,16.3295,0.231789,677.249,6.0777
1601,1380.15,16.3562,0.276073,677.678,7.28436
1602,1380.89,16.3756,0.334392,678.3,8.86279
1603,1381.78,16.3836,0.409148,679.225,10.875
1604,1382.91,16.374,0.501877,680.615,13.3597
1605,1384.39,16.3385,0.611865,682.694,16.2961
1606,1386.36,16.2669,0.733952,685.73,19.5449
1607,1388.94,16.1497,0.856049,689.969,22.7836
1608,1392.18,15.9837,0.958467,695.489,25.4898
1609,1395.95,15.7784,1.01832,702.036,27.0596
1610,1399.94,15.5574,1.01968,708.979,27.077
1611,1403.73,15.3506,0.962953,715.524,25.5617
1612,1407.01,15.1814,0.864712,721.058,22.9599
1613,1409.67,15.0587,0.748132,725.346,19.8896
1614,1411.74,14.9793,0.633092,728.479,16.8783
1615,1413.35,14.9342,0.532002,730.705,14.2532
1616,1414.63,14.9132,0.450486,732.29,12.16
1617,1415.7,14.9081,0.389659,733.455,10.6229
1618,1416.64,14.9128,0.348074,734.359,9.59633
1619,1417.5,14.9233,0.32294,735.114,8.99954
1620,1418.32,14.9366,0.310934,735.794,8.74035
1621,1419.12,14.951,0.308835,736.448,8.73313
1622,1419.93,14.9652,0.313948,737.11,8.90871
1623,1420.76,14.9781,0.324238,737.806,9.21621
1624,1421.61,14.9892,0.338255,738.556,9.61986
1625,1422.49,14.9977,0.354964,739.376,10.094
1626,1423.42,15.0032,0.373578,740.278,10.6191
1627,1424.39,15.0052,0.393435,741.276,11.178
1628,1425.41,15.0035,0.413914,742.378,11.7546
1629,1426.49,14.9977,0.434396,743.592,12.3327
1630,1427.63,14.9878,0.454254,744.92,12.8956
1631,1428.82,14.9737,0.472866,746.362,13.4269
1632,1430.06,14.9556,0.489652,747.913,13.9114
1633,1431.35,14.934,0.504119,749.563,14.3363
1634,1432.69,14.9092,0.515907,751.298,14.6922
1635,1434.05,14.882,0.524825,753.103,14.9744
1636,1435.45,14.853,0.530868,754.958,15.183
1637,1436.85,14.8228,0.534212,756.846,15.3225
1638,1438.27,14.7921,0.535176,758.75,15.401
1639,1439.68,14.7614,0.53417,760.654,15.4286
1640,1441.09,14.7312,0.531632,762.546,15.4156
1641,1442.55,14.6976,0.52752,764.627,15.3703
1642,1443.98,14.6652,0.522472,766.677,15.2961
1643,1445.4,14.6342,0.516807,768.689,15.1997
1644,1446.8,14.6047,0.510739,770.661,15.0857
1645,1448.18,14.5768,0.504428,772.589,14.9582
1646,1449.53,14.5505,0.498043,774.471,14.8227
1647,1450.86,14.5258,0.491812,776.308,14.6874
1648,1452.18,14.5026,0.486044,778.103,14.5632
1649,1453.47,14.4807,0.481125,779.859,14.4633
1650,1454.76,14.4598,0.477468,781.586,14.4013
1651,1456.03,14.4396,0.475446,783.293,14.3889
1652,1457.3,14.4197,0.4753,784.993,14.433
1653,1458.57,14.3995,0.47706,786.701,14.5333
1654,1459.85,14.3787,0.480491,788.429,14.681
1655,1461.14,14.357,0.485075,790.186,14.8587
1656,1462.45,14.3341,0.490049,791.978,15.0413
1657,1463.78,14.31,0.494486,793.803,15.1998
1658,1465.11,14.2851,0.497406,795.654,15.3036
1659,1466.46,14.2597,0.497899,797.514,15.3251
1660,1467.8,14.2345,0.495236,799.362,15.243
1661,1469.12,14.2104,0.488956,801.172,15.0442
1662,1470.42,14.1883,0.478908,802.917,14.7255
1663,1471.68,14.1689,0.465245,804.571,14.2933
1664,1472.9,14.1529,0.448387,806.115,13.7617
1665,1474.06,14.1408,0.42894,807.532,13.1508
1666,1475.17,14.133,0.407621,808.816,12.4836
1667,1476.22,14.1294,0.385179,809.965,11.7838
1668,1477.21,14.13,0.362328,810.981,11.0738
1669,1478.15,14.1345,0.33971,811.875,10.3736
1670,1479.04,14.1426,0.31787,812.656,9.70015
1671,1479.89,14.1539,0.297252,813.336,9.06686
1672,1480.7,14.168,0.2782,813.93,8.48414
1673,1481.47,14.1844,0.260973,814.45,7.95963
1674,1482.22,14.2029,0.245754,814.908,7.49856
1675,1482.95,14.223,0.232666,815.315,7.10421
1676,1483.66,14.2444,0.221777,815.681,6.77811
1677,1484.36,14.2668,0.213108,816.016,6.52036
1678,1485.05,14.2899,0.206639,816.328,6.32973
1679,1485.73,14.3136,0.202312,816.623,6.20383
1680,1486.41,14.3376,0.200035,816.908,6.1393
1681,1487.06,14.3635,0.199734,817.221,6.1356
1682,1487.71,14.3894,0.201624,817.536,6.19636
1683,1488.36,14.4149,0.205493,817.86,6.31491
1684,1489.02,14.44,0.211123,818.197,6.48448
1685,1489.69,14.4644,0.218296,818.555,6.6985
1686,1490.38,14.4879,0.226803,818.938,6.9506
1687,1491.07,14.5104,0.236437,819.351,7.23465
1688,1491.79,14.5316,0.246996,819.8,7.54457
1689,1492.52,14.5515,0.258275,820.287,7.87426
1690,1493.27,14.5699,0.270062,820.818,8.21742
1691,1494.04,14.5867,0.282135,821.395,8.56746
1692,1494.84,14.6018,0.294259,822.021,8.91744
1693,1495.66,14.6152,0.306187,822.697,9.26013
1694,1496.5,14.6267,0.317663,823.424,9.5881
1695,1497.37,14.6366,0.328431,824.2,9.89398
1696,1498.26,14.6447,0.338243,825.022,10.1708
1697,1499.17,14.6513,0.346874,825.887,10.4121
1698,1500.1,14.6566,0.354132,826.789,10.613
1699,1501.04,14.6607,0.359879,827.72,10.7699
1700,1502,14.664,0.364038,828.674,10.8812
1701,1502.96,14.6667,0.366609,829.642,10.9477
1702,1503.93,14.6691,0.367668,830.616,10.9725
1703,1504.9,14.6714,0.367374,831.589,10.9612
1704,1505.87,14.6738,0.365963,832.555,10.9214
1705,1506.83,14.6766,0.363737,833.509,10.8629
1706,1507.78,14.6798,0.36105,834.448,10.7969
1707,1508.74,14.6835,0.358294,835.372,10.7354
1708,1509.68,14.6876,0.355875,836.283,10.6905
1709,1510.62,14.6921,0.354194,837.182,10.674
1710,1511.56,14.6968,0.353619,838.077,10.6964
1711,1512.49,14.7015,0.354468,838.973,10.7662
1712,1513.43,14.7059,0.356984,839.878,10.8895
1713,1514.38,14.7097,0.361318,840.803,11.0693
1714,1515.34,14.7127,0.367517,841.756,11.3056
1715,1516.32,14.7144,0.375526,842.748,11.5951
1716,1517.31,14.7146,0.385181,843.789,11.9318
1717,1518.34,14.7129,0.396228,844.888,12.3069
1718,1519.39,14.7091,0.408331,846.052,12.7095
1719,1520.47,14.703,0.421095,847.289,13.1272
1720,1521.59,14.6944,0.434079,848.602,13.5465
1721,1522.77,14.6808,0.44816,850.154,14
1722,1524,14.6641,0.461307,851.802,14.4195
1723,1525.26,14.6444,0.472941,853.537,14.7879
1724,1526.56,14.6222,0.482563,855.348,15.0905
1725,1527.89,14.598,0.48979,857.219,15.3166
1726,1529.24,14.5722,0.494375,859.131,15.4593
1727,1530.6,14.5457,0.496214,861.062,15.5161
1728,1531.96,14.519,0.495338,862.993,15.4887
1729,1533.31,14.4929,0.491892,864.901,15.382
1730,1534.65,14.4679,0.486105,866.769,15.2035
1731,1535.96,14.4446,0.478259,868.581,14.9619
1732,1537.25,14.4233,0.46866,870.324,14.6668
1733,1538.5,14.4044,0.457618,871.988,14.3279
1734,1539.72,14.3882,0.445428,873.566,13.9541
1735,1540.9,14.3748,0.432368,875.054,13.554
1736,1542.05,14.3641,0.418697,876.449,13.1356
1737,1543.15,14.3564,0.40465,877.753,12.7061
1738,1544.22,14.3514,0.390447,878.967,12.2724
1739,1545.25,14.3492,0.37629,880.093,11.8406
1740,1546.24,14.3495,0.362363,881.137,11.4165
1741,1547.21,14.3523,0.348834,882.104,11.0052
1742,1548.14,14.3573,0.335851,882.998,10.6112
1743,1549.04,14.3643,0.323539,883.827,10.2384
1744,1549.92,14.3733,0.312007,884.596,9.88975
1745,1550.78,14.3838,0.301336,885.311,9.56782
1746,1551.62,14.3959,0.291592,885.979,9.27431
1747,1552.44,14.4093,0.282815,886.605,9.01031
1748,1553.24,14.4237,0.275031,887.195,8.77635
1749,1554.03,14.4392,0.268246,887.753,8.57247
1750,1554.81,14.4554,0.262455,888.286,8.39833
1751,1555.59,14.4723,0.257643,888.796,8.25332
1752,1556.35,14.4897,0.253787,889.289,8.13666
1753,1557.11,14.5075,0.250861,889.768,8.04746
1754,1557.87,14.5257,0.248839,890.237,7.98491
1755,1558.62,14.544,0.247693,890.698,7.94821
1756,1559.37,14.5624,0.247402,891.156,7.93676
1757,1560.12,14.5807,0.247948,891.613,7.9501
1758,1560.88,14.599,0.249321,892.071,7.98796
1759,1561.63,14.6171,0.251512,892.535,8.05025
1760,1562.39,14.6348,0.254521,893.006,8.13705
1761,1563.14,14.6532,0.258774,893.544,8.26299
1762,1563.9,14.671,0.264042,894.099,8.41977
1763,1564.67,14.688,0.270333,894.677,8.60776
1764,1565.46,14.704,0.27765,895.282,8.82725
1765,1566.26,14.7189,0.285986,895.919,9.07827
1766,1567.07,14.7326,0.295324,896.595,9.3605
1767,1567.91,14.7448,0.305633,897.314,9.67327
1768,1568.76,14.7554,0.316862,898.082,10.0154
1769,1569.65,14.764,0.328946,898.906,10.3854
1770,1570.56,14.7707,0.341807,899.791,10.7815
1771,1571.5,14.7751,0.355354,900.745,11.2017
1772,1572.47,14.777,0.369496,901.772,11.6441
1773,1573.48,14.7763,0.384148,902.88,12.1073
1774,1574.53,14.7728,0.399242,904.075,12.5906
1775,1575.62,14.7662,0.414733,905.362,13.0939
1776,1576.75,14.7564,0.430607,906.748,13.6183
1777,1577.93,14.7433,0.446872,908.241,14.1653
1778,1579.15,14.7265,0.463545,909.848,14.736
1779,1580.43,14.706,0.480619,911.578,15.3305
1780,1581.76,14.6813,0.49802,913.437,15.9455
1781,1583.15,14.6525,0.515548,915.435,16.5729
1782,1584.6,14.6193,0.532828,917.575,17.198
1783,1586.11,14.5817,0.549274,919.859,17.7986
1784,1587.67,14.54,0.56409,922.28,18.3452
1785,1589.29,14.4946,0.576318,924.822,18.8033
1786,1590.94,14.4464,0.584941,927.46,19.1367
1787,1592.61,14.3963,0.58902,930.157,19.3126
1788,1594.29,14.3458,0.587848,932.865,19.3065
1789,1595.96,14.2964,0.581067,935.533,19.1066
1790,1597.59,14.2497,0.568742,938.111,18.7155
1791,1599.17,14.207,0.551347,940.552,18.1501
1792,1600.68,14.1693,0.529692,942.819,17.4386
1793,1602.11,14.1375,0.504798,944.89,16.6163
1794,1603.45,14.1119,0.477769,946.751,15.721
1795,1604.72,14.0924,0.449668,948.405,14.7893
1796,1605.9,14.0788,0.421439,949.858,13.8533
1797,1607.01,14.0708,0.393855,951.127,12.9394
1798,1608.05,14.0677,0.367509,952.229,12.0678
1799,1609.03,14.0689,0.342816,953.186,11.2523
1800,1609.97,14.0739,0.320039,954.016,10.5019
1801,1610.85,14.0825,0.297095,954.813,9.75089
1802,1611.69,14.0944,0.276743,955.501,9.08721
1803,1612.49,14.109,0.258931,956.098,8.50898
1804,1613.27,14.1258,0.243535,956.624,8.01189
1805,1614.02,14.1443,0.230388,957.09,7.59008
1806,1614.75,14.1643,0.219299,957.51,7.23693
1807,1615.46,14.1853,0.210068,957.892,6.94546
1808,1616.17,14.2073,0.202495,958.245,6.70875
1809,1616.86,14.2299,0.196388,958.574,6.52013
1810,1617.55,14.2531,0.191566,958.886,6.37338
1811,1618.23,14.2767,0.187863,959.184,6.26278
1812,1618.91,14.3006,0.185127,959.471,6.18314
1813,1619.58,14.3247,0.183223,959.752,6.12985
1814,1620.25,14.3489,0.182029,960.027,6.09879
1815,1620.92,14.3732,0.181437,960.3,6.08635
1816,1621.6,14.3975,0.181352,960.571,6.08933
1817,1622.27,14.4219,0.181688,960.842,6.10493
1818,1622.94,14.4462,0.182371,961.114,6.13066
1819,1623.61,14.4704,0.183333,961.388,6.16435
1820,1624.29,14.4945,0.184516,961.664,6.20405
1821,1624.96,14.5185,0.185865,961.943,6.24804
1822,1625.64,14.5424,0.187332,962.226,6.29479
1823,1626.32,14.5661,0.188876,962.513,6.34294
1824,1627,14.5897,0.190457,962.803,6.39127
1825,1627.68,14.6131,0.192041,963.098,6.43869
1826,1628.37,14.6365,0.193598,963.396,6.48427
1827,1629.06,14.6596,0.1951,963.698,6.52718
1828,1629.75,14.6826,0.196525,964.003,6.56672
1829,1630.44,14.7055,0.197854,964.311,6.60232
1830,1631.13,14.7283,0.199069,964.622,6.63352
1831,1631.82,14.751,0.200159,964.936,6.66
1832,1632.52,14.7736,0.201117,965.251,6.68158
1833,1633.22,14.7961,0.20194,965.568,6.69822
1834,1633.91,14.8185,0.202627,965.886,6.71005
1835,1634.61,14.8409,0.203186,966.204,6.71734
1836,1635.31,14.8632,0.203628,966.523,6.72061
1837,1636.01,14.8854,0.203974,966.841,6.72053
1838,1636.71,14.9077,0.204248,967.159,6.71808
1839,1637.41,14.9299,0.204486,967.477,6.71449
1840,1638.11,14.9521,0.204733,967.794,6.71135
1841,1638.79,14.9759,0.205044,968.145,6.71106
1842,1639.47,14.9996,0.205536,968.495,6.71722
1843,1640.15,15.0232,0.206337,968.847,6.73413
1844,1640.83,15.0467,0.207605,969.2,6.76718
1845,1641.51,15.0701,0.209536,969.558,6.82299
1846,1642.2,15.0932,0.21237,969.922,6.90959
1847,1642.9,15.116,0.216395,970.298,7.03658
1848,1643.6,15.1382,0.221948,970.689,7.21508
1849,1644.31,15.1597,0.229411,971.102,7.45762
1850,1645.03,15.1802,0.239203,971.546,7.77777
1851,1645.77,15.1994,0.25176,972.033,8.18953
1852,1646.53,15.2168,0.267509,972.576,8.7065
1853,1647.33,15.2319,0.286839,973.194,9.34077
1854,1648.17,15.244,0.310053,973.909,10.1017
1855,1649.06,15.2522,0.337324,974.749,10.9943
1856,1650.01,15.2555,0.368633,975.745,12.0176
1857,1651.05,15.2528,0.403695,976.935,13.1617
