total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
3286,3285.73,0.019873,9.35359e-08,0.321561,0.555031
3287,3286.73,0.0198716,6.39946e-08,0.32156,0.55503
3288,3287.73,0.0198701,6.39946e-08,0.32156,0.555031
3289,3288.73,0.0198686,6.3978e-08,0.32156,0.55503
3290,3289.73,0.0198672,9.38622e-08,0.321562,0.555031
3291,3290.73,0.0198657,9.38622e-08,0.321562,0.555031
3292,3291.73,0.0198642,6.61284e-08,0.32156,0.555031
3293,3292.73,0.0198627,6.61309e-08,0.32156,0.555031
3294,3293.73,0.0198613,1.01419e-07,0.321562,0.555032
3295,3294.73,0.0198598,1.01417e-07,0.321562,0.555032
3296,3295.73,0.0198583,9.35353e-08,0.321561,0.555031
3297,3296.73,0.0198568,9.35322e-08,0.321561,0.555031
3298,3297.73,0.0198554,6.3995e-08,0.32156,0.55503
3299,3298.73,0.0198539,6.39797e-08,0.32156,0.555031
3300,3299.73,0.0198524,9.38611e-08,0.321562,0.555031
3301,3300.73,0.019851,9.35359e-08,0.321561,0.555031
3302,3301.73,0.0198495,6.61292e-08,0.32156,0.555031
3303,3302.73,0.019848,6.39789e-08,0.32156,0.555031
3304,3303.73,0.0198466,1.01416e-07,0.321562,0.555032
3305,3304.73,0.0198451,9.35342e-08,0.321561,0.555031
3306,3305.73,0.0198436,9.35348e-08,0.321562,0.555031
3307,3306.73,0.0198421,6.39954e-08,0.32156,0.55503
3308,3307.73,0.0198406,6.39759e-08,0.32156,0.55503
3309,3308.73,0.0198392,9.38625e-08,0.321561,0.555031
3310,3309.73,0.0198378,6.61296e-08,0.32156,0.555031
3311,3310.73,0.0198363,6.61301e-08,0.32156,0.555031
3312,3311.73,0.0198348,1.01417e-07,0.321562,0.555032
3313,3312.73,0.0198334,9.35353e-08,0.321561,0.555031
3314,3313.73,0.0198319,9.35339e-08,0.321561,0.555031
3315,3314.73,0.0198304,6.39967e-08,0.32156,0.555031
3316,3315.73,0.019829,9.38622e-08,0.321561,0.555031
3317,3316.73,0.0198275,9.35327e-08,0.321561,0.555031
3318,3317.73,0.019826,6.6128e-08,0.32156,0.555031
3319,3318.73,0.0198246,1.01417e-07,0.321562,0.555032
3320,3319.73,0.0198231,9.35362e-08,0.321561,0.555031
3321,3320.73,0.0198216,9.35336e-08,0.321562,0.555031
3322,3321.73,0.0198202,6.39971e-08,0.32156,0.55503
3323,3322.73,0.0198187,9.38608e-08,0.321562,0.555031
3324,3323.73,0.0198172,9.35339e-08,0.321562,0.555031
3325,3324.73,0.0198158,6.39785e-08,0.32156,0.55503
3326,3325.73,0.0198144,1.01418e-07,0.321562,0.555032
3327,3326.73,0.0198129,9.35359e-08,0.321561,0.555031
3328,3327.73,0.0198114,6.3995e-08,0.32156,0.55503
3329,3328.73,0.01981,9.2248e-08,0.321561,0.555031
3330,3329.73,0.0198085,9.35336e-08,0.321561,0.555031
3331,3330.73,0.019807,6.61288e-08,0.32156,0.555031
3332,3331.73,0.0198056,1.01417e-07,0.321562,0.555032
3333,3332.73,0.0198041,9.35342e-08,0.321561,0.555031
3334,3333.73,0.0198026,6.39929e-08,0.32156,0.555031
3335,3334.73,0.0198012,9.38596e-08,0.321562,0.555031
3336,3335.73,0.0197998,6.61313e-08,0.32156,0.555031
3337,3336.73,0.0197983,6.39793e-08,0.32156,0.55503
3338,3337.73,0.0197969,9.35351e-08,0.321562,0.555031
3339,3338.73,0.0197954,6.61284e-08,0.32156,0.555031
3340,3339.73,0.0197939,6.3978e-08,0.32156,0.55503
3341,3340.73,0.0197925,9.35345e-08,0.321562,0.555031
3342,3341.73,0.019791,6.39789e-08,0.32156,0.555031
3343,3342.73,0.0197896,1.01417e-07,0.321562,0.555032
3344,3343.73,0.0197881,9.35356e-08,0.321562,0.555031
3345,3344.73,0.0197866,6.39776e-08,0.32156,0.555031
3346,3345.73,0.0197852,9.35342e-08,0.321562,0.555031
3347,3346.73,0.0197837,6.61116e-08,0.32156,0.555031
3348,3347.73,0.0197823,1.01419e-07,0.321562,0.555032
3349,3348.73,0.0197808,9.35359e-08,0.321562,0.555031
3350,3349.73,0.0197794,6.39772e-08,0.32156,0.55503
3351,3350.73,0.0197779,9.35333e-08,0.321562,0.555031
3352,3351.73,0.0197765,6.39785e-08,0.32156,0.555031
3353,3352.73,0.0197751,9.35359e-08,0.321562,0.555031
3354,3353.73,0.0197736,6.39933e-08,0.32156,0.555031
3355,3354.73,0.0197721,5.46423e-08,0.32156,0.55503
3356,3355.73,0.0197707,6.61292e-08,0.32156,0.555031
3357,3356.73,0.0197693,1.01418e-07,0.321562,0.555032
3358,3357.73,0.0197678,9.35359e-08,0.321562,0.555031
3359,3358.73,0.0197663,6.39789e-08,0.32156,0.555031
3360,3359.73,0.0197649,9.35345e-08,0.321561,0.555031
3361,3360.73,0.0197634,6.39759e-08,0.32156,0.55503
3362,3361.73,0.019762,9.35371e-08,0.321562,0.555031
3363,3362.73,0.0197606,6.39975e-08,0.32156,0.55503
3364,3363.73,0.0197591,9.38599e-08,0.321561,0.555031
3365,3364.73,0.0197577,6.61313e-08,0.32156,0.555031
3366,3365.73,0.0197562,1.01418e-07,0.321562,0.555032
3367,3366.73,0.0197548,9.21271e-08,0.321561,0.555031
3368,3367.73,0.0197534,9.38625e-08,0.321562,0.555031
3369,3368.73,0.0197519,6.61313e-08,0.32156,0.555031
3370,3369.73,0.0197505,1.01419e-07,0.321562,0.555032
3371,3370.73,0.019749,9.21301e-08,0.321562,0.555031
3372,3371.73,0.0197476,9.38614e-08,0.321562,0.555031
3373,3372.73,0.0197461,6.61309e-08,0.32156,0.555031
3374,3373.73,0.0197447,1.01419e-07,0.321562,0.555032
3375,3374.73,0.0197432,6.39975e-08,0.32156,0.555031
3376,3375.73,0.0197418,9.38611e-08,0.321561,0.555031
3377,3376.73,0.0197403,6.61333e-08,0.32156,0.555031
3378,3377.73,0.0197389,9.3529e-08,0.321562,0.555031
3379,3378.73,0.0197375,6.3995e-08,0.32156,0.555031
3380,3379.73,0.019736,9.38608e-08,0.321562,0.555031
3381,3380.73,0.0197346,6.39793e-08,0.32156,0.555031
3382,3381.73,0.0197332,9.35374e-08,0.321562,0.555031
3383,3382.73,0.0197317,6.39797e-08,0.32156,0.555031
3384,3383.73,0.0197303,9.35351e-08,0.321562,0.555031
3385,3384.73,0.0197288,6.3978e-08,0.32156,0.55503
3386,3385.73,0.0197274,9.35359e-08,0.321562,0.555031
3387,3386.73,0.0197259,5.46438e-08,0.32156,0.55503
3388,3387.73,0.0197245,6.61317e-08,0.32156,0.555031
3389,3388.73,0.0197231,9.35362e-08,0.321562,0.555031
3390,3389.73,0.0197216,6.39967e-08,0.32156,0.555031
3391,3390.73,0.0197202,9.35368e-08,0.321562,0.555031
3392,3391.73,0.0197188,1.01419e-07,0.321562,0.555032
3393,3392.73,0.0197173,9.35362e-08,0.321562,0.555031
3394,3393.73,0.0197159,9.38622e-08,0.321562,0.555031
3395,3394.73,0.0197145,6.39793e-08,0.32156,0.555031
3396,3395.73,0.019713,9.35351e-08,0.321562,0.555031
3397,3396.73,0.0197116,6.39768e-08,0.32156,0.555031
3398,3397.73,0.0197102,6.61313e-08,0.32156,0.555031
3399,3398.73,0.0197088,1.0112e-07,0.321562,0.555032
3400,3399.73,0.0197073,6.39962e-08,0.32156,0.555031
3401,3400.73,0.0197059,9.35353e-08,0.321562,0.555031
3402,3401.73,0.0197045,1.01418e-07,0.321562,0.555032
3403,3402.73,0.019703,9.20918e-08,0.321561,0.555031
3404,3403.73,0.0197016,9.38614e-08,0.321562,0.555031
3405,3404.73,0.0197001,6.39772e-08,0.32156,0.555031
3406,3405.73,0.0196987,9.35359e-08,0.321562,0.555031
3407,3406.73,0.0196973,9.38611e-08,0.321562,0.555031
3408,3407.73,0.0196958,6.39772e-08,0.32156,0.555031
3409,3408.73,0.0196944,9.35348e-08,0.321562,0.555031
3410,3409.73,0.019693,5.46443e-08,0.32156,0.55503
3411,3410.73,0.0196916,6.39797e-08,0.32156,0.555031
3412,3411.73,0.0196901,9.35356e-08,0.321562,0.555031
3413,3412.73,0.0196887,6.39776e-08,0.32156,0.555031
3414,3413.73,0.0196873,6.39772e-08,0.32156,0.555031
3415,3414.73,0.0196858,9.35348e-08,0.321562,0.555031
3416,3415.73,0.0196844,5.46433e-08,0.32156,0.55503
3417,3416.73,0.019683,6.39768e-08,0.32156,0.555031
3418,3417.73,0.0196816,9.35345e-08,0.321561,0.555031
3419,3418.73,0.0196801,5.46428e-08,0.32156,0.55503
3420,3419.73,0.0196787,6.39785e-08,0.32156,0.555031
3421,3420.73,0.0196773,9.35356e-08,0.321562,0.555031
3422,3421.73,0.0196759,9.38608e-08,0.321562,0.555031
3423,3422.73,0.0196744,6.39793e-08,0.32156,0.55503
3424,3423.73,0.019673,9.21295e-08,0.321562,0.555031
3425,3424.73,0.0196716,9.35351e-08,0.321562,0.555031
3426,3425.73,0.0196702,1.01417e-07,0.321562,0.555032
3427,3426.73,0.0196687,6.39954e-08,0.32156,0.55503
3428,3427.73,0.0196673,9.34904e-08,0.321562,0.555031
3429,3428.73,0.0196659,1.01118e-07,0.321562,0.555032
3430,3429.73,0.0196645,6.39772e-08,0.32156,0.555031
3431,3430.73,0.0196631,6.61296e-08,0.32156,0.555031
3432,3431.73,0.0196616,9.35356e-08,0.321562,0.555031
3433,3432.73,0.0196602,5.46433e-08,0.32156,0.55503
3434,3433.73,0.0196588,6.3978e-08,0.32156,0.555031
3435,3434.73,0.0196574,9.21286e-08,0.321562,0.555031
3436,3435.73,0.019656,9.35351e-08,0.321562,0.555031
3437,3436.73,0.0196546,1.01418e-07,0.321562,0.555032
3438,3437.73,0.0196531,6.39772e-08,0.32156,0.555031
3439,3438.73,0.0196517,6.61309e-08,0.32156,0.555031
3440,3439.73,0.0196503,9.35353e-08,0.321562,0.555031
3441,3440.73,0.0196489,9.38602e-08,0.321562,0.555031
3442,3441.73,0.0196474,6.39793e-08,0.32156,0.555031
3443,3442.73,0.019646,6.39971e-08,0.32156,0.555031
3444,3443.73,0.0196446,9.35353e-08,0.321562,0.555031
3445,3444.73,0.0196432,9.35351e-08,0.321562,0.555031
3446,3445.73,0.0196417,5.46433e-08,0.32156,0.55503
3447,3446.73,0.0196403,6.39772e-08,0.32156,0.55503
3448,3447.73,0.0196389,6.39967e-08,0.32156,0.555031
3449,3448.73,0.0196375,9.35356e-08,0.321562,0.555031
3450,3449.73,0.0196361,9.35342e-08,0.321562,0.555031
3451,3450.73,0.0196347,5.46413e-08,0.32156,0.55503
3452,3451.73,0.0196333,6.3978e-08,0.32156,0.555031
3453,3452.73,0.0196319,6.39954e-08,0.32156,0.555031
3454,3453.73,0.0196304,9.35342e-08,0.321562,0.555031
3455,3454.73,0.019629,9.35339e-08,0.321562,0.555031
3456,3455.73,0.0196276,9.38608e-08,0.321562,0.555031
3457,3456.73,0.0196262,6.3978e-08,0.32156,0.555031
3458,3457.74,0.0196248,6.3978e-08,0.32156,0.555031
3459,3458.74,0.0196234,6.61153e-08,0.32156,0.555031
3460,3459.74,0.019622,9.35353e-08,0.321562,0.555031
3461,3460.74,0.0196206,9.35342e-08,0.321562,0.555031
3462,3461.74,0.0196192,9.35356e-08,0.321562,0.555031
3463,3462.74,0.0196177,6.39793e-08,0.32156,0.555031
3464,3463.74,0.0196163,6.3978e-08,0.32156,0.555031
3465,3464.74,0.0196149,6.39785e-08,0.32156,0.555031
3466,3465.74,0.0196135,6.61149e-08,0.32156,0.555031
3467,3466.74,0.0196121,9.35359e-08,0.321562,0.555031
3468,3467.74,0.0196107,9.35356e-08,0.321562,0.555031
3469,3468.74,0.0196093,9.35351e-08,0.321562,0.555031
3470,3469.74,0.0196079,9.38605e-08,0.321562,0.555031
3471,3470.74,0.0196064,6.39785e-08,0.32156,0.555031
3472,3471.74,0.019605,6.39789e-08,0.32156,0.555031
3473,3472.74,0.0196036,6.39793e-08,0.32156,0.555031
3474,3473.74,0.0196022,6.39772e-08,0.32156,0.555031
3475,3474.74,0.0196008,6.6112e-08,0.32156,0.555031
3476,3475.74,0.0195994,9.35353e-08,0.321562,0.555031
3477,3476.74,0.019598,9.35356e-08,0.321562,0.555031
3478,3477.74,0.0195966,9.35336e-08,0.321562,0.555031
3479,3478.74,0.0195952,9.35339e-08,0.321562,0.555031
3480,3479.74,0.0195938,1.01118e-07,0.321562,0.555032
3481,3480.74,0.0195924,6.39776e-08,0.32156,0.555031
3482,3481.74,0.019591,6.39797e-08,0.32156,0.555031
3483,3482.74,0.0195896,6.39776e-08,0.32156,0.555031
3484,3483.74,0.0195882,6.39772e-08,0.32156,0.555031
3485,3484.74,0.0195868,6.39785e-08,0.32156,0.555031
3486,3485.74,0.0195854,6.39797e-08,0.32156,0.555031
3487,3486.74,0.019584,9.21292e-08,0.321562,0.555031
3488,3487.74,0.0195826,6.61132e-08,0.32156,0.555031
3489,3488.74,0.0195812,9.35359e-08,0.321562,0.555031
3490,3489.74,0.0195798,9.35342e-08,0.321562,0.555031
3491,3490.74,0.0195784,9.35348e-08,0.321562,0.555031
3492,3491.74,0.019577,9.35348e-08,0.321562,0.555031
3493,3492.74,0.0195756,9.35333e-08,0.321562,0.555031
3494,3493.74,0.0195742,9.35356e-08,0.321562,0.555031
3495,3494.74,0.0195728,9.35339e-08,0.321562,0.555031
3496,3495.74,0.0195714,9.35351e-08,0.321562,0.555031
3497,3496.74,0.01957,9.35359e-08,0.321562,0.555031
3498,3497.74,0.0195686,9.35353e-08,0.321562,0.555031
3499,3498.74,0.0195672,9.35351e-08,0.321562,0.555031
3500,3499.74,0.0195658,9.35353e-08,0.321562,0.555031
3501,3500.74,0.0195644,9.35348e-08,0.321562,0.555031
3502,3501.74,0.019563,9.35359e-08,0.321562,0.555031
3503,3502.74,0.0195616,9.35353e-08,0.321562,0.555031
3504,3503.74,0.0195602,9.35339e-08,0.321562,0.555031
3505,3504.74,0.0195588,9.35345e-08,0.321562,0.555031
3506,3505.74,0.0195574,9.35353e-08,0.321562,0.555031
3507,3506.74,0.019556,9.35345e-08,0.321562,0.555031
3508,3507.74,0.0195546,9.35342e-08,0.321562,0.555031
3509,3508.74,0.0195532,9.35351e-08,0.321562,0.555031
3510,3509.74,0.0195518,9.35351e-08,0.321562,0.555031
3511,3510.74,0.0195504,9.35359e-08,0.321562,0.555031
3512,3511.74,0.0195491,9.35348e-08,0.321562,0.555031
3513,3512.74,0.0195477,9.35348e-08,0.321562,0.555031
3514,3513.74,0.0195463,9.35238e-08,0.321562,0.555031
3515,3514.74,0.0195449,9.21295e-08,0.321562,0.555031
3516,3515.74,0.0195435,6.61141e-08,0.32156,0.555031
3517,3516.74,0.0195421,6.39776e-08,0.32156,0.555031
3518,3517.74,0.0195407,6.39801e-08,0.32156,0.555031
3519,3518.74,0.0195393,6.39789e-08,0.32156,0.555031
3520,3519.74,0.0195379,6.39793e-08,0.32156,0.555031
3521,3520.74,0.0195365,6.39776e-08,0.32156,0.555031
3522,3521.74,0.0195351,6.39785e-08,0.32156,0.555031
3523,3522.74,0.0195337,5.46408e-08,0.32156,0.55503
3524,3523.74,0.0195324,9.35353e-08,0.321562,0.555031
3525,3524.74,0.019531,9.35345e-08,0.321562,0.555031
3526,3525.74,0.0195296,9.35348e-08,0.321562,0.555031
3527,3526.74,0.0195282,9.35351e-08,0.321562,0.555031
3528,3527.74,0.0195268,9.3533e-08,0.321562,0.555031
3529,3528.74,0.0195254,6.3978e-08,0.32156,0.555031
3530,3529.74,0.019524,6.39797e-08,0.32156,0.555031
3531,3530.74,0.0195226,6.39776e-08,0.32156,0.555031
3532,3531.74,0.0195212,6.3978e-08,0.32156,0.555031
3533,3532.74,0.0195199,1.01117e-07,0.321562,0.555032
3534,3533.74,0.0195185,9.35348e-08,0.321562,0.555031
3535,3534.74,0.0195171,9.35345e-08,0.321562,0.555031
3536,3535.74,0.0195157,9.35348e-08,0.321562,0.555031
3537,3536.74,0.0195143,9.21274e-08,0.321562,0.555031
3538,3537.74,0.0195129,6.3978e-08,0.32156,0.555031
3539,3538.74,0.0195115,6.39785e-08,0.32156,0.555031
3540,3539.74,0.0195102,6.39768e-08,0.32156,0.555031
3541,3540.74,0.0195088,5.4152e-08,0.32156,0.55503
3542,3541.74,0.0195074,9.35353e-08,0.321562,0.555031
3543,3542.74,0.019506,9.35353e-08,0.321562,0.555031
3544,3543.74,0.0195046,9.21283e-08,0.321562,0.555031
3545,3544.74,0.0195033,6.39793e-08,0.32156,0.555031
3546,3545.74,0.0195019,6.3978e-08,0.32156,0.555031
3547,3546.74,0.0195005,6.35632e-08,0.32156,0.555031
3548,3547.74,0.0194991,9.35351e-08,0.321562,0.555031
3549,3548.74,0.0194977,9.35345e-08,0.321562,0.555031
3550,3549.74,0.0194964,6.61116e-08,0.32156,0.555031
3551,3550.74,0.019495,6.39797e-08,0.32156,0.555031
3552,3551.74,0.0194936,6.39789e-08,0.32156,0.555031
3553,3552.74,0.0194922,5.41485e-08,0.32156,0.55503
3554,3553.74,0.0194908,9.35342e-08,0.321562,0.555031
3555,3554.74,0.0194895,9.35235e-08,0.321562,0.555031
3556,3555.74,0.0194881,6.39789e-08,0.32156,0.555031
3557,3556.74,0.0194867,6.39776e-08,0.32156,0.555031
3558,3557.74,0.0194853,5.41495e-08,0.32156,0.55503
3559,3558.74,0.019484,9.35359e-08,0.321562,0.555031
3560,3559.74,0.0194826,9.35246e-08,0.321562,0.555031
3561,3560.74,0.0194812,6.3978e-08,0.32156,0.555031
3562,3561.74,0.0194798,6.39772e-08,0.32156,0.555031
3563,3562.74,0.0194785,9.35345e-08,0.321562,0.555031
3564,3563.74,0.0194771,9.35353e-08,0.321562,0.555031
3565,3564.74,0.0194757,6.39785e-08,0.32156,0.555031
3566,3565.74,0.0194743,6.39772e-08,0.32156,0.555031
3567,3566.74,0.0194729,6.35576e-08,0.32156,0.555031
3568,3567.74,0.0194716,9.35348e-08,0.321562,0.555031
3569,3568.74,0.0194702,9.21174e-08,0.321562,0.555031
3570,3569.74,0.0194688,6.3978e-08,0.32156,0.555031
3571,3570.74,0.0194674,5.415e-08,0.32156,0.55503
3572,3571.74,0.0194661,9.35351e-08,0.321562,0.555031
3573,3572.74,0.0194647,6.39776e-08,0.32156,0.555031
3574,3573.74,0.0194633,6.39801e-08,0.32156,0.555031
3575,3574.74,0.019462,9.35356e-08,0.321562,0.555031
3576,3575.74,0.0194606,9.35333e-08,0.321562,0.555031
3577,3576.74,0.0194592,6.39793e-08,0.32156,0.555031
3578,3577.74,0.0194578,6.39797e-08,0.32156,0.555031
3579,3578.74,0.0194565,9.35365e-08,0.321562,0.555031
3580,3579.74,0.0194551,9.21277e-08,0.321562,0.555031
3581,3580.74,0.0194537,6.3978e-08,0.32156,0.555031
3582,3581.74,0.0194523,5.41465e-08,0.32156,0.55503
3583,3582.74,0.019451,9.35356e-08,0.321562,0.555031
3584,3583.74,0.0194496,6.39759e-08,0.32156,0.555031
3585,3584.74,0.0194482,6.39763e-08,0.32156,0.555031
3586,3585.74,0.0194469,9.35345e-08,0.321562,0.555031
3587,3586.74,0.0194455,6.39785e-08,0.32156,0.555031
3588,3587.74,0.0194441,6.3978e-08,0.32156,0.555031
3589,3588.74,0.0194428,9.35348e-08,0.321562,0.555031
3590,3589.74,0.0194414,6.61132e-08,0.32156,0.555031
3591,3590.74,0.01944,6.39797e-08,0.32156,0.555031
3592,3591.74,0.0194387,9.35356e-08,0.321562,0.555031
3593,3592.74,0.0194373,9.35235e-08,0.321562,0.555031
3594,3593.74,0.0194359,6.39789e-08,0.32156,0.555031
3595,3594.74,0.0194346,9.35356e-08,0.321562,0.555031
3596,3595.74,0.0194332,9.35238e-08,0.321562,0.555031
3597,3596.74,0.0194318,6.39776e-08,0.32156,0.555031
3598,3597.74,0.0194305,9.35333e-08,0.321562,0.555031
3599,3598.74,0.0194291,6.61124e-08,0.32156,0.555031
3600,3599.74,0.0194277,6.39785e-08,0.32156,0.555031
3601,3600.74,0.0194264,9.35362e-08,0.321562,0.555031
3602,3601.74,0.019425,6.39768e-08,0.32156,0.555031
3603,3602.74,0.0194236,5.4148e-08,0.32156,0.55503
3604,3603.74,0.0194223,9.35351e-08,0.321562,0.555031
3605,3604.74,0.0194209,6.39776e-08,0.32156,0.555031
3606,3605.74,0.0194195,5.4149e-08,0.32156,0.55503
3607,3606.74,0.0194182,9.21165e-08,0.321562,0.555031
3608,3607.74,0.0194168,6.39785e-08,0.32156,0.555031
3609,3608.74,0.0194155,9.35345e-08,0.321562,0.555031
3610,3609.74,0.0194141,6.39801e-08,0.32156,0.555031
3611,3610.74,0.0194127,5.41485e-08,0.32156,0.55503
3612,3611.74,0.0194114,9.35226e-08,0.321562,0.555031
3613,3612.74,0.01941,6.39772e-08,0.32156,0.555031
3614,3613.74,0.0194087,9.35348e-08,0.321562,0.555031
3615,3614.74,0.0194073,6.39776e-08,0.32156,0.555031
3616,3615.74,0.0194059,5.41465e-08,0.32156,0.55503
3617,3616.74,0.0194046,9.13011e-08,0.321562,0.555031
3618,3617.74,0.0194032,6.3978e-08,0.32156,0.555031
3619,3618.74,0.0194019,9.35351e-08,0.321562,0.555031
3620,3619.74,0.0194005,6.39789e-08,0.32156,0.555031
3621,3620.74,0.0193992,9.35356e-08,0.321562,0.555031
3622,3621.74,0.0193978,6.39772e-08,0.32156,0.555031
3623,3622.74,0.0193964,5.41495e-08,0.32156,0.55503
3624,3623.74,0.0193951,9.21162e-08,0.321562,0.555031
3625,3624.74,0.0193937,6.35611e-08,0.32156,0.555031
3626,3625.74,0.0193924,9.35238e-08,0.321562,0.555031
3627,3626.74,0.019391,6.39801e-08,0.32156,0.555031
3628,3627.74,0.0193897,9.35356e-08,0.321562,0.555031
3629,3628.74,0.0193883,6.39797e-08,0.32156,0.555031
3630,3629.74,0.019387,9.35351e-08,0.321562,0.555031
3631,3630.74,0.0193856,6.39772e-08,0.32156,0.555031
3632,3631.74,0.0193843,9.35353e-08,0.321562,0.555031
3633,3632.74,0.0193829,6.39793e-08,0.32156,0.555031
3634,3633.74,0.0193815,5.415e-08,0.32156,0.55503
3635,3634.74,0.0193802,9.21165e-08,0.321562,0.555031
3636,3635.74,0.0193788,6.35598e-08,0.32156,0.555031
3637,3636.74,0.0193775,6.39793e-08,0.32156,0.555031
3638,3637.74,0.0193761,5.4147e-08,0.32156,0.55503
3639,3638.74,0.0193748,9.21168e-08,0.321561,0.555028
3640,3639.74,0.0193734,6.35615e-08,0.32156,0.555031
3641,3640.74,0.0193721,9.21168e-08,0.321562,0.555031
3642,3641.74,0.0193707,5.41505e-08,0.32156,0.55503
3643,3642.74,0.0193694,9.21109e-08,0.321562,0.555031
3644,3643.74,0.019368,6.35611e-08,0.32156,0.555031
3645,3644.74,0.0193667,9.21189e-08,0.321562,0.555031
3646,3645.74,0.0193653,5.4151e-08,0.32156,0.55503
3647,3646.74,0.019364,9.21165e-08,0.321562,0.555031
3648,3647.74,0.0193627,9.35353e-08,0.321562,0.555031
3649,3648.74,0.0193613,6.39785e-08,0.32156,0.555031
3650,3649.74,0.01936,9.35351e-08,0.321562,0.555031
3651,3650.74,0.0193586,6.39785e-08,0.32156,0.555031
3652,3651.74,0.0193573,9.35359e-08,0.321562,0.555031
3653,3652.74,0.0193559,6.39806e-08,0.32156,0.555031
3654,3653.74,0.0193546,9.35356e-08,0.321562,0.555031
3655,3654.74,0.0193532,6.39785e-08,0.32156,0.555031
3656,3655.74,0.0193519,9.35229e-08,0.321562,0.555031
3657,3656.74,0.0193505,6.35589e-08,0.32156,0.555031
3658,3657.74,0.0193492,6.39814e-08,0.32156,0.555031
3659,3658.74,0.0193478,5.41485e-08,0.32156,0.55503
3660,3659.74,0.0193465,6.39806e-08,0.32156,0.555031
3661,3660.74,0.0193452,9.35362e-08,0.321562,0.555031
3662,3661.74,0.0193438,6.39785e-08,0.32156,0.555031
3663,3662.74,0.0193425,9.35238e-08,0.321562,0.555031
3664,3663.74,0.0193411,6.35602e-08,0.32156,0.555031
3665,3664.74,0.0193398,9.21162e-08,0.321562,0.555031
3666,3665.74,0.0193385,9.35365e-08,0.321562,0.555031
3667,3666.74,0.0193371,6.3981e-08,0.32156,0.555031
3668,3667.74,0.0193358,9.35232e-08,0.321562,0.555031
3669,3668.74,0.0193344,6.3978e-08,0.32156,0.555031
3670,3669.74,0.0193331,9.21168e-08,0.321562,0.555031
3671,3670.74,0.0193318,9.35359e-08,0.321562,0.555031
3672,3671.74,0.0193304,6.39789e-08,0.32156,0.555031
3673,3672.74,0.0193291,9.35232e-08,0.321562,0.555031
3674,3673.74,0.0193277,6.35594e-08,0.32156,0.555031
3675,3674.74,0.0193264,9.21165e-08,0.321562,0.555031
3676,3675.74,0.0193251,9.35342e-08,0.321562,0.555031
3677,3676.74,0.0193237,6.39768e-08,0.32156,0.555031
3678,3677.74,0.0193224,9.35243e-08,0.321562,0.555031
3679,3678.74,0.019321,5.4146e-08,0.32156,0.55503
3680,3679.74,0.0193197,6.39789e-08,0.32156,0.555031
3681,3680.74,0.0193184,9.35359e-08,0.321562,0.555031
3682,3681.74,0.019317,6.35602e-08,0.32156,0.555031
3683,3682.74,0.0193157,6.39789e-08,0.32156,0.555031
3684,3683.74,0.0193144,9.35238e-08,0.321562,0.555031
3685,3684.74,0.019313,6.35619e-08,0.32156,0.555031
3686,3685.74,0.0193117,9.21183e-08,0.321562,0.555031
3687,3686.74,0.0193104,9.35353e-08,0.321562,0.555031
3688,3687.74,0.019309,6.35606e-08,0.32156,0.555031
3689,3688.74,0.0193077,6.39755e-08,0.32156,0.555031
3690,3689.74,0.0193064,9.35339e-08,0.321562,0.555031
3691,3690.74,0.019305,6.35611e-08,0.32156,0.555031
3692,3691.74,0.0193037,6.39785e-08,0.32156,0.555031
3693,3692.74,0.0193024,9.35362e-08,0.321562,0.555031
3694,3693.74,0.019301,6.35602e-08,0.32156,0.555031
3695,3694.74,0.0192997,6.39789e-08,0.32156,0.555031
3696,3695.74,0.0192984,9.35235e-08,0.321562,0.555031
3697,3696.74,0.019297,5.4149e-08,0.32156,0.55503
3698,3697.74,0.0192957,6.39763e-08,0.32156,0.555031
3699,3698.74,0.0192944,9.21171e-08,0.321562,0.555031
3700,3699.74,0.0192931,9.35351e-08,0.321562,0.555031
3701,3700.74,0.0192917,6.35598e-08,0.32156,0.555031
3702,3701.74,0.0192904,9.21183e-08,0.321562,0.555031
3703,3702.74,0.019289,9.3524e-08,0.321562,0.555031
3704,3703.74,0.0192877,6.35589e-08,0.32156,0.555031
3705,3704.74,0.0192864,6.39759e-08,0.32156,0.555031
3706,3705.74,0.019285,9.2118e-08,0.321562,0.555031
3707,3706.74,0.0192837,9.35348e-08,0.321562,0.555031
3708,3707.74,0.0192824,6.35611e-08,0.32156,0.555031
3709,3708.74,0.0192811,6.39801e-08,0.32156,0.555031
3710,3709.74,0.0192797,9.35255e-08,0.321562,0.555031
3711,3710.74,0.0192784,5.41495e-08,0.32156,0.55503
3712,3711.74,0.0192771,6.3978e-08,0.32156,0.555031
3713,3712.74,0.0192757,9.2118e-08,0.321562,0.555031
